4.0625	6.49360551690518
4.125	7.03548005888525
4.1875	7.63074059231943
4.25	8.28508506279013
4.3125	9.00486168046077
4.375	9.79714692575333
4.4375	10.6698333297764
4.5	11.6317282993946
4.5625	12.6926654272703
4.625	13.8636299211854
4.6875	15.1569000077943
4.75	16.5862064174792
4.8125	18.1669123435682
4.875	19.9162165958231
4.9375	21.8533830405703
5	23.9999997375577
5.0625	26.3802724124273
5.125	29.0213552429017
5.1875	31.9537262303376
5.25	35.211611516858
5.3125	38.8334659969871
5.375	42.8625178001708
5.4375	47.3473854008826
5.5	52.3427773472755
5.5625	57.9102860119205
5.625	64.1192883854826
5.6875	71.0479687865356
5.75	78.7844804830263
5.8125	87.428265653422
5.875	97.0915559046378
5.9375	107.901078762816
6	119.999998687788
6.0625	133.550129087913
6.125	148.734445619871
6.1875	165.759954819876
6.25	184.860960463505
6.3125	206.302788108994
6.375	230.386033175918
6.4375	257.451408117299
6.5	287.885275410015
6.5625	322.125965941308
6.625	360.67099716834
6.6875	404.085322473421
6.75	453.010762777401
6.8125	508.176794110515
6.875	570.412890939747
6.9375	640.662655154218
7	719.99999212673
7.0625	809.647657595474
7.125	910.99847942171
7.1875	1025.63972044799
7.25	1155.3810028969
7.3125	1302.28634993802
7.375	1468.71096149648
7.4375	1657.34343975511
7.5	1871.2542901651
7.5625	2113.95165148983
7.625	2389.44535624025
7.6875	2702.320594041
7.75	3057.82264874746
7.8125	3461.95440987789
7.875	3921.58862521076
7.9375	4444.59717013239
8	5039.99994488711
8.0625	5718.13658176804
8.125	6490.86416587968
8.1875	7371.7854907199
8.25	8376.51227100256
8.3125	9522.9689339218
8.375	10831.7433410365
8.4375	12326.4918331787
8.5	14034.4071762383
8.5625	15986.7593643919
8.625	18219.5208413319
8.6875	20774.0895666902
8.75	23698.1255277928
8.8125	27046.518827171
8.875	30882.5104235348
8.9375	35278.9900379258
9	40319.9995590969
9.0625	46102.4761905048
9.125	52738.2713477724
9.1875	60356.4937052692
9.25	69106.2262357711
9.3125	79159.6792632249
9.375	90715.8504811809
9.4375	104004.774842445
9.5	119292.460998025
9.5625	136886.627057605
9.625	157143.367256488
9.6875	180474.903110621
9.75	207358.598368187
9.8125	238347.447164444
9.875	274082.280008871
9.9375	315305.973463962
10	362879.997652016
